Row,Time,A45,A135,A225,A315,S0,S90,S180,S270,xTilt,yTilt,zTilt,zSum
65789,3.1929,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
65790,3.2104,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.696,1.207
65791,3.2278,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.697,1.207
65792,3.2451,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.697,1.207
65793,3.2625,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.697,1.207
65794,3.2798,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.215,1.697,1.207
65795,3.2971,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.207
65796,3.3147,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.700,1.207
65797,3.3320,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.698,1.207
65798,3.3494,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.207
65799,3.3667,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.700,1.207
65800,3.3840,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.698,1.207
65801,3.4026,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.698,1.207
65802,3.4104,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.207
65803,3.4158,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.697,1.207
65804,3.4209,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.697,1.207
65805,3.4263,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.183,1.214,1.696,1.207
65806,3.4316,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.218,1.699,1.208
65807,3.4368,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.698,1.207
65808,3.4421,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.697,1.207
65809,3.4475,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.217,1.697,1.207
65810,3.4526,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.697,1.207
65811,3.4580,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.698,1.207
65812,3.4634,0.000,1.208,1.208,1.207,1.208,1.208,1.208,1.208,1.181,1.213,1.698,1.207
65813,3.4685,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.213,1.697,1.208
65814,3.4739,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.213,1.698,1.207
65815,3.4792,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.697,1.207
65816,3.4844,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.179,1.213,1.696,1.207
65817,3.4897,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.179,1.215,1.698,1.207
65818,3.4949,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.215,1.697,1.207
65819,3.5029,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.217,1.696,1.207
65820,3.5081,0.000,1.208,1.208,1.207,1.208,1.208,1.208,1.208,1.181,1.218,1.696,1.207
65821,3.5134,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.217,1.697,1.208
65822,3.5188,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.215,1.697,1.207
65823,3.5239,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.697,1.207
65824,3.5293,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.216,1.696,1.207
65825,3.5347,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.213,1.696,1.208
65826,3.5398,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.697,1.207
65827,3.5452,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.217,1.700,1.207
65828,3.5503,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.698,1.208
65829,3.5557,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.215,1.697,1.207
65830,3.5610,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.697,1.207
65831,3.5662,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.180,1.214,1.698,1.208
65832,3.5715,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.697,1.207
65833,3.5769,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.207
65834,3.5820,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.215,1.696,1.207
65835,3.5898,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.213,1.697,1.207
65836,3.5952,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.217,1.698,1.208
65837,3.6006,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.218,1.697,1.208
65838,3.6057,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.699,1.207
65839,3.6111,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.215,1.698,1.207
65840,3.6165,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.208
65841,3.6216,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.211,1.693,1.207
65842,3.6270,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.217,1.700,1.207
65843,3.6323,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.693,1.207
65844,3.6375,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.214,1.696,1.207
65845,3.6428,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.698,1.207
65846,3.6479,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.216,1.700,1.207
65847,3.6533,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.208
65848,3.6587,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
65849,3.6638,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.179,1.214,1.697,1.208
65850,3.6692,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.698,1.208
65851,3.6746,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.208
65852,3.6824,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.213,1.693,1.207
65853,3.6877,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.696,1.207
65854,3.6929,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.696,1.207
65855,3.6982,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.218,1.696,1.208
65856,3.7036,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.214,1.696,1.207
65857,3.7087,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.696,1.207
65858,3.7141,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.213,1.696,1.207
65859,3.7192,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.698,1.208
65860,3.7246,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.214,1.697,1.207
65861,3.7300,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.213,1.698,1.207
65862,3.7351,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.215,1.697,1.207
65863,3.7405,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.216,1.697,1.207
65864,3.7458,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.213,1.696,1.208
65865,3.7510,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.700,1.208
65866,3.7563,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.696,1.208
65867,3.7617,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.698,1.207
65868,3.7695,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.183,1.218,1.697,1.207
65869,3.7747,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.214,1.696,1.207
65870,3.7800,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.180,1.216,1.699,1.207
65871,3.7854,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.213,1.696,1.207
65872,3.7905,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.699,1.207
65873,3.7959,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.693,1.208
65874,3.8013,0.000,1.208,1.208,1.207,1.208,1.208,1.208,1.208,1.177,1.214,1.697,1.207
65875,3.8064,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.213,1.697,1.207
65876,3.8118,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.179,1.214,1.696,1.207
65877,3.8169,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.698,1.208
65878,3.8223,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
65879,3.8276,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.221,1.700,1.207
65880,3.8328,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.215,1.699,1.208
65881,3.8381,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.207
65882,3.8435,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.208
65883,3.8486,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
65884,3.8540,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.183,1.218,1.699,1.207
65885,3.8618,0.000,1.208,1.208,1.207,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.208
65886,3.8672,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.698,1.207
65887,3.8723,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.218,1.700,1.207
65888,3.8777,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.217,1.697,1.207
65889,3.8831,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.218,1.698,1.207
65890,3.8882,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.213,1.694,1.207
65891,3.8936,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.216,1.700,1.207
65892,3.9026,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.214,1.697,1.207
65893,3.9087,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.216,1.697,1.207
65894,3.9141,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.217,1.699,1.207
65895,3.9194,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
65896,3.9246,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.698,1.207
65897,3.9299,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.213,1.696,1.208
65898,3.9353,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.218,1.697,1.207
65899,3.9404,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.214,1.697,1.208
65900,3.9512,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.213,1.697,1.207
65901,3.9563,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.218,1.698,1.208
65902,3.9617,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.221,1.699,1.207
65903,3.9670,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.179,1.218,1.698,1.207
65904,3.9722,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.218,1.697,1.208
65905,3.9775,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
65906,3.9829,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.216,1.697,1.207
65907,3.9880,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.183,1.218,1.696,1.208
65908,3.9934,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.213,1.697,1.207
65909,3.9985,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.207
65910,4.0039,0.000,1.208,1.208,1.207,1.208,1.208,1.208,1.208,1.177,1.214,1.694,1.208
65911,4.0093,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.218,1.697,1.207
65912,4.0144,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.213,1.696,1.207
65913,4.0198,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.213,1.697,1.208
65914,4.0251,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.698,1.207
65915,4.0303,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.217,1.699,1.207
65916,4.0356,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
65917,4.0435,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.214,1.696,1.207
65918,4.0488,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.214,1.698,1.207
65919,4.0542,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.214,1.697,1.207
65920,4.0593,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.179,1.214,1.696,1.208
65921,4.0647,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.213,1.693,1.207
65922,4.0701,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.215,1.699,1.208
65923,4.0752,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.697,1.207
65924,4.0806,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.218,1.697,1.207
65925,4.0857,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.213,1.696,1.207
65926,4.0911,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.217,1.696,1.208
65927,4.0964,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.698,1.207
65928,4.1016,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.697,1.207
65929,4.1069,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.213,1.697,1.207
65930,4.1123,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.214,1.696,1.207
65931,4.1174,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.218,1.697,1.207
65932,4.1228,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.693,1.207
65933,4.1306,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.699,1.207
65934,4.1360,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
65935,4.1414,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.697,1.207
65936,4.1465,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.697,1.207
65937,4.1521,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.218,1.698,1.207
65938,4.1575,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.218,1.696,1.208
65939,4.1628,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.218,1.700,1.207
65940,4.1680,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.697,1.208
65941,4.1733,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.207
65942,4.1787,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.213,1.696,1.207
65943,4.1838,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
65944,4.1892,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
65945,4.1946,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.207,1.181,1.221,1.696,1.208
65946,4.1997,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.218,1.697,1.207
65947,4.2051,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
65948,4.2104,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.696,1.207
65949,4.2156,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.697,1.207
65950,4.2234,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.215,1.698,1.207
65951,4.2288,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.177,1.217,1.698,1.207
65952,4.2341,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.221,1.696,1.207
65953,4.2393,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.214,1.699,1.208
65954,4.2446,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.207,1.181,1.218,1.696,1.207
65955,4.2500,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.698,1.207
65956,4.2551,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.221,1.700,1.207
65957,4.2605,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.183,1.218,1.698,1.207
65958,4.2656,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.218,1.698,1.207
65959,4.2710,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.698,1.208
65960,4.2764,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.207
65961,4.2815,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.183,1.214,1.698,1.207
65962,4.2869,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.214,1.696,1.208
65963,4.2922,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.180,1.217,1.696,1.207
65964,4.2974,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.696,1.207
65965,4.3027,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.698,1.207
65966,4.3105,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.697,1.207
65967,4.3159,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.217,1.697,1.207
65968,4.3210,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.218,1.697,1.207
65969,4.3264,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.217,1.698,1.207
65970,4.3318,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
65971,4.3369,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.697,1.207
65972,4.3423,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.207,1.181,1.218,1.696,1.207
65973,4.3477,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.213,1.698,1.207
65974,4.3528,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.179,1.217,1.697,1.207
65975,4.3582,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.216,1.700,1.208
65976,4.3633,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.221,1.700,1.207
65977,4.3687,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.180,1.213,1.696,1.207
65978,4.3740,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.217,1.696,1.207
65979,4.3792,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.213,1.696,1.207
65980,4.3845,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.698,1.207
65981,4.3899,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.216,1.696,1.207
65982,4.3950,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.179,1.215,1.697,1.207
65983,4.4041,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.179,1.214,1.697,1.207
65984,4.4094,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.700,1.207
65985,4.4146,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.700,1.207
65986,4.4199,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.217,1.698,1.207
65987,4.4253,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.697,1.207
65988,4.4304,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.214,1.698,1.208
65989,4.4358,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.213,1.696,1.207
65990,4.4412,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.179,1.214,1.693,1.207
65991,4.4463,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.697,1.207
65992,4.4517,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.177,1.214,1.696,1.208
65993,4.4568,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.213,1.696,1.208
65994,4.4622,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.207
65995,4.4675,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.217,1.698,1.207
65996,4.4727,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.698,1.207
65997,4.4780,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.221,1.697,1.208
65998,4.4834,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.697,1.208
65999,4.4912,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
66000,4.4966,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.213,1.697,1.207
66001,4.5017,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.179,1.217,1.698,1.207
66002,4.5071,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.180,1.213,1.696,1.207
66003,4.5122,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.215,1.696,1.208
66004,4.5176,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.696,1.207
66005,4.5229,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.214,1.700,1.207
66006,4.5281,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.207
66007,4.5334,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.215,1.696,1.207
66008,4.5388,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.207
66009,4.5439,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.208,1.181,1.221,1.697,1.207
66010,4.5493,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.697,1.207
66011,4.5547,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.215,1.700,1.207
66012,4.5598,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.214,1.698,1.208
66013,4.5652,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.698,1.208
66014,4.5703,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.700,1.207
66015,4.5784,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.208,1.180,1.213,1.696,1.207
66016,4.5835,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.179,1.218,1.698,1.208
66017,4.5889,0.000,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.180,1.215,1.698,1.207
66018,4.5942,0.000,1.207,1.208,1.208,1.208,1.208,1.208,1.208,1.181,1.218,1.701,1.207
