Row,Time,A45,A135,A225,A315,S0,S90,S180,S270,xTilt,yTilt,zTilt,zSum
430561,5.0986,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.207,1.171,1.221,1.697,1.205
430562,5.1040,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.172,1.218,1.696,1.205
430563,5.1094,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.696,1.205
430564,5.1145,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.218,1.696,1.205
430565,5.1199,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.699,1.205
430566,5.1252,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.696,1.204
430567,5.1304,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.218,1.698,1.205
430568,5.1357,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.207,1.171,1.218,1.696,1.205
430569,5.1411,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.697,1.205
430570,5.1462,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.698,1.205
430571,5.1516,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.696,1.205
430572,5.1570,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.207,1.175,1.218,1.696,1.205
430573,5.1621,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.217,1.697,1.205
430574,5.1699,0.000,1.208,1.208,1.207,1.208,1.207,1.207,1.208,1.175,1.214,1.693,1.205
430575,5.1753,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.208,1.175,1.221,1.698,1.204
430576,5.1807,0.000,1.208,1.208,1.207,1.208,1.207,1.208,1.208,1.175,1.221,1.697,1.205
430577,5.1858,0.000,1.208,1.208,1.207,1.208,1.207,1.207,1.208,1.173,1.221,1.700,1.205
430578,5.1912,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.223,1.697,1.205
430579,5.1965,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.696,1.205
430580,5.2017,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.208,1.173,1.223,1.697,1.205
430581,5.2070,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.698,1.205
430582,5.2124,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.696,1.205
430583,5.2175,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.208,1.171,1.218,1.698,1.205
430584,5.2229,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.208,1.171,1.214,1.698,1.204
430585,5.2280,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.172,1.215,1.696,1.205
430586,5.2334,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.699,1.205
430587,5.2388,0.000,1.208,1.209,1.208,1.208,1.207,1.208,1.207,1.173,1.221,1.696,1.205
430588,5.2439,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.172,1.221,1.696,1.205
430589,5.2493,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.208,1.173,1.218,1.696,1.205
430590,5.2571,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.698,1.205
430591,5.2625,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.218,1.698,1.205
430592,5.2678,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.696,1.205
430593,5.2729,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.207,1.175,1.221,1.698,1.205
430594,5.2783,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.696,1.205
430595,5.2837,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.697,1.205
430596,5.2888,0.000,1.208,1.208,1.207,1.208,1.207,1.207,1.208,1.175,1.221,1.696,1.205
430597,5.2942,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.218,1.697,1.205
430598,5.2996,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.172,1.221,1.696,1.205
430599,5.3047,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.699,1.205
430600,5.3101,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.208,1.175,1.221,1.699,1.205
430601,5.3152,0.000,1.207,1.208,1.207,1.208,1.207,1.208,1.208,1.172,1.221,1.696,1.205
430602,5.3206,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.207,1.170,1.218,1.697,1.205
430603,5.3259,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.208,1.170,1.218,1.697,1.204
430604,5.3311,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.207,1.173,1.221,1.700,1.205
430605,5.3364,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.698,1.205
430606,5.3418,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.208,1.171,1.221,1.699,1.205
430607,5.3496,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.700,1.204
430608,5.3547,0.000,1.208,1.208,1.207,1.208,1.207,1.208,1.207,1.175,1.221,1.700,1.205
430609,5.3601,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.698,1.205
430610,5.3655,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.697,1.205
430611,5.3706,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.175,1.218,1.696,1.205
430612,5.3760,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.208,1.175,1.221,1.697,1.205
430613,5.3813,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.207,1.171,1.221,1.698,1.205
430614,5.3865,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.696,1.205
430615,5.3918,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.207,1.173,1.221,1.696,1.205
430616,5.3972,0.000,1.207,1.208,1.207,1.208,1.207,1.208,1.207,1.173,1.218,1.697,1.205
430617,5.4072,0.000,1.207,1.209,1.208,1.208,1.207,1.208,1.208,1.172,1.218,1.698,1.204
430618,5.4124,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.207,1.173,1.214,1.693,1.205
430619,5.4177,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.208,1.172,1.224,1.698,1.205
430620,5.4229,0.000,1.207,1.208,1.207,1.208,1.207,1.208,1.208,1.173,1.221,1.697,1.205
430621,5.4282,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.207,1.175,1.221,1.696,1.205
430622,5.4360,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.700,1.205
430623,5.4414,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.208,1.171,1.221,1.699,1.205
430624,5.4468,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.700,1.205
430625,5.4519,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.698,1.205
430626,5.4573,0.000,1.208,1.208,1.207,1.208,1.207,1.207,1.208,1.171,1.218,1.693,1.205
430627,5.4624,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.696,1.204
430628,5.4678,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.207,1.171,1.221,1.697,1.205
430629,5.4731,0.000,1.208,1.208,1.207,1.208,1.207,1.207,1.207,1.171,1.221,1.697,1.205
430630,5.4783,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.699,1.205
430631,5.4836,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.207,1.173,1.218,1.697,1.205
430632,5.4890,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.208,1.173,1.218,1.696,1.205
430633,5.4941,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.218,1.696,1.205
430634,5.4995,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.700,1.205
430635,5.5049,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.697,1.205
430636,5.5100,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.208,1.173,1.218,1.697,1.205
430637,5.5154,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.208,1.171,1.221,1.700,1.205
430638,5.5205,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.208,1.173,1.218,1.697,1.205
430639,5.5286,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.697,1.205
430640,5.5339,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.696,1.205
430641,5.5391,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.208,1.171,1.214,1.693,1.205
430642,5.5444,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.208,1.170,1.221,1.697,1.205
430643,5.5496,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.207,1.173,1.218,1.697,1.205
430644,5.5549,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.697,1.205
430645,5.5603,0.000,1.207,1.208,1.208,1.207,1.207,1.208,1.207,1.171,1.218,1.696,1.205
430646,5.5654,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.208,1.171,1.218,1.694,1.205
430647,5.5708,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.207,1.173,1.221,1.698,1.205
430648,5.5762,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.172,1.221,1.699,1.205
430649,5.5813,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.207,1.171,1.221,1.696,1.205
430650,5.5867,0.000,1.207,1.208,1.208,1.208,1.208,1.207,1.207,1.171,1.214,1.697,1.205
430651,5.5920,0.000,1.208,1.209,1.208,1.208,1.207,1.208,1.207,1.173,1.221,1.696,1.205
430652,5.5972,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.207,1.175,1.221,1.697,1.205
430653,5.6025,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.172,1.221,1.700,1.205
430654,5.6077,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.208,1.175,1.221,1.697,1.205
430655,5.6157,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.698,1.205
430656,5.6208,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.698,1.205
430657,5.6262,0.000,1.208,1.208,1.207,1.208,1.207,1.208,1.207,1.175,1.221,1.696,1.205
430658,5.6316,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.208,1.175,1.221,1.697,1.205
430659,5.6367,0.000,1.208,1.208,1.207,1.208,1.207,1.208,1.208,1.175,1.221,1.696,1.205
430660,5.6421,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.696,1.205
430661,5.6472,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.217,1.697,1.205
430662,5.6531,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.207,1.173,1.218,1.696,1.204
430663,5.6582,0.000,1.207,1.209,1.207,1.208,1.207,1.207,1.208,1.175,1.221,1.697,1.204
430664,5.6636,0.000,1.207,1.209,1.207,1.208,1.207,1.207,1.208,1.171,1.223,1.696,1.205
430665,5.6689,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.207,1.173,1.218,1.697,1.205
430666,5.6741,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.699,1.205
430667,5.6794,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.696,1.205
430668,5.6848,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.696,1.205
430669,5.6899,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.208,1.171,1.221,1.700,1.205
430670,5.6953,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.697,1.205
430671,5.7007,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.215,1.693,1.205
430672,5.7085,0.000,1.208,1.209,1.207,1.208,1.207,1.207,1.208,1.175,1.221,1.696,1.205
430673,5.7136,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.699,1.205
430674,5.7190,0.000,1.208,1.209,1.207,1.208,1.207,1.207,1.208,1.171,1.218,1.696,1.204
430675,5.7244,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.208,1.171,1.218,1.696,1.205
430676,5.7295,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.218,1.696,1.205
430677,5.7349,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.207,1.175,1.218,1.698,1.205
430678,5.7400,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.207,1.175,1.214,1.693,1.204
430679,5.7454,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.175,1.218,1.696,1.205
430680,5.7507,0.000,1.208,1.208,1.207,1.208,1.207,1.207,1.208,1.175,1.218,1.697,1.205
430681,5.7559,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.697,1.205
430682,5.7612,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.208,1.175,1.221,1.697,1.205
430683,5.7666,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.208,1.173,1.221,1.696,1.205
430684,5.7717,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.208,1.175,1.221,1.696,1.205
430685,5.7771,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.698,1.205
430686,5.7825,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.208,1.173,1.221,1.697,1.205
430687,5.7876,0.000,1.208,1.208,1.207,1.208,1.207,1.207,1.207,1.173,1.218,1.697,1.205
430688,5.7954,0.000,1.208,1.209,1.208,1.208,1.207,1.208,1.207,1.172,1.218,1.698,1.205
430689,5.8008,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.207,1.172,1.218,1.696,1.205
430690,5.8062,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.208,1.172,1.221,1.696,1.205
430691,5.8113,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.696,1.205
430692,5.8167,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.172,1.221,1.697,1.205
430693,5.8220,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.208,1.173,1.214,1.696,1.205
430694,5.8271,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.207,1.173,1.221,1.697,1.205
430695,5.8325,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.696,1.205
430696,5.8379,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.697,1.205
430697,5.8430,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.207,1.175,1.221,1.697,1.205
430698,5.8484,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.217,1.697,1.205
430699,5.8535,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.698,1.205
430700,5.8589,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.207,1.173,1.218,1.697,1.205
430701,5.8643,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.208,1.172,1.218,1.697,1.206
430702,5.8694,0.000,1.208,1.208,1.207,1.208,1.207,1.207,1.207,1.175,1.221,1.696,1.205
430703,5.8748,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.172,1.221,1.698,1.205
430704,5.8801,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.208,1.175,1.221,1.696,1.205
430705,5.8879,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.696,1.205
430706,5.8931,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.207,1.173,1.217,1.696,1.205
430707,5.8997,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.218,1.698,1.205
430708,5.9089,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.697,1.205
430709,5.9182,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.698,1.205
430710,5.9275,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.217,1.696,1.205
430711,5.9368,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.217,1.696,1.205
430712,5.9463,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.208,1.173,1.218,1.696,1.205
430713,5.9556,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.207,1.173,1.218,1.696,1.204
430714,5.9648,0.000,1.207,1.209,1.207,1.208,1.207,1.207,1.207,1.174,1.221,1.697,1.205
430715,5.9741,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.697,1.205
430716,5.9834,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.697,1.205
430717,5.9927,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.696,1.205
430718,6.0020,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.697,1.205
430719,6.0115,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.696,1.205
430720,6.0208,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.700,1.205
430721,6.0325,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.207,1.171,1.218,1.697,1.205
430722,6.0420,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.207,1.175,1.221,1.697,1.205
430723,6.0513,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.696,1.205
430724,6.0605,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.214,1.696,1.205
430725,6.0698,0.000,1.207,1.208,1.208,1.208,1.207,1.208,1.207,1.173,1.221,1.698,1.205
430726,6.0791,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.697,1.205
430727,6.0884,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.207,1.173,1.218,1.697,1.205
430728,6.0977,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.700,1.205
430729,6.1072,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.218,1.698,1.205
430730,6.1165,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.697,1.205
430731,6.1257,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.218,1.697,1.205
430732,6.1350,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.214,1.697,1.205
430733,6.1443,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.172,1.218,1.700,1.205
430734,6.1538,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.172,1.221,1.697,1.205
430735,6.1631,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.700,1.205
430736,6.1724,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.172,1.221,1.697,1.205
430737,6.1816,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.174,1.218,1.696,1.204
430738,6.1936,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.208,1.175,1.221,1.698,1.204
430739,6.2029,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.218,1.698,1.205
430740,6.2122,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.697,1.205
430741,6.2214,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.699,1.205
430742,6.2307,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.207,1.173,1.221,1.697,1.205
430743,6.2400,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.697,1.205
430744,6.2493,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.208,1.175,1.221,1.696,1.205
430745,6.2588,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.694,1.205
430746,6.2681,0.000,1.208,1.208,1.208,1.208,1.207,1.208,1.207,1.171,1.221,1.697,1.205
430747,6.2773,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.172,1.221,1.697,1.205
430748,6.2866,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.696,1.204
430749,6.2959,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.699,1.205
430750,6.3052,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.697,1.205
430751,6.3147,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.218,1.697,1.205
430752,6.3240,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.696,1.205
430753,6.3333,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.696,1.205
430754,6.3450,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.696,1.205
430755,6.3545,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.700,1.205
430756,6.3638,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.698,1.205
430757,6.3730,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.173,1.218,1.694,1.205
430758,6.3823,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.214,1.696,1.205
430759,6.3916,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.208,1.171,1.214,1.697,1.205
430760,6.4058,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.208,1.172,1.218,1.696,1.204
430761,6.4150,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.696,1.205
430762,6.4243,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.218,1.698,1.205
430763,6.4336,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.698,1.204
430764,6.4429,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.172,1.218,1.698,1.205
430765,6.4521,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.696,1.205
430766,6.4617,0.000,1.208,1.209,1.207,1.208,1.207,1.207,1.208,1.171,1.214,1.696,1.205
430767,6.4709,0.000,1.207,1.209,1.207,1.208,1.207,1.207,1.208,1.173,1.221,1.694,1.205
430768,6.4802,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.218,1.696,1.205
430769,6.4922,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.173,1.218,1.696,1.205
430770,6.5015,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.697,1.205
430771,6.5107,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.697,1.205
430772,6.5200,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.207,1.173,1.218,1.699,1.205
430773,6.5293,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.208,1.171,1.218,1.697,1.205
430774,6.5386,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.207,1.173,1.221,1.698,1.205
430775,6.5479,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.175,1.218,1.696,1.205
430776,6.5574,0.000,1.207,1.209,1.207,1.208,1.207,1.207,1.208,1.171,1.217,1.697,1.205
430777,6.5667,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.208,1.175,1.221,1.694,1.205
430778,6.5759,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.208,1.171,1.221,1.700,1.204
430779,6.5852,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.208,1.175,1.221,1.696,1.205
430780,6.5945,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.171,1.221,1.700,1.205
430781,6.6038,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.172,1.221,1.696,1.205
430782,6.6133,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.172,1.218,1.698,1.205
430783,6.6226,0.000,1.207,1.209,1.207,1.208,1.207,1.207,1.207,1.171,1.218,1.697,1.205
430784,6.6318,0.000,1.207,1.209,1.207,1.208,1.207,1.207,1.207,1.172,1.214,1.698,1.205
430785,6.6411,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.208,1.173,1.221,1.696,1.205
430786,6.6533,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.694,1.205
430787,6.6626,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.208,1.175,1.221,1.697,1.205
430788,6.6721,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.698,1.205
430789,6.6814,0.000,1.208,1.209,1.208,1.208,1.207,1.207,1.208,1.171,1.218,1.697,1.205
430790,6.6907,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.175,1.218,1.696,1.205
430791,6.7000,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.697,1.205
430792,6.7092,0.000,1.208,1.209,1.207,1.208,1.207,1.207,1.207,1.171,1.221,1.700,1.205
430793,6.7185,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.700,1.205
430794,6.7278,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.218,1.693,1.205
430795,6.7373,0.000,1.208,1.208,1.207,1.208,1.207,1.207,1.207,1.171,1.221,1.697,1.205
430796,6.7466,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.208,1.172,1.218,1.696,1.205
430797,6.7559,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.175,1.221,1.696,1.205
430798,6.7651,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.218,1.693,1.204
430799,6.7744,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.208,1.171,1.221,1.698,1.205
430800,6.7837,0.000,1.208,1.209,1.207,1.208,1.207,1.207,1.207,1.173,1.221,1.696,1.205
430801,6.7930,0.000,1.207,1.209,1.208,1.208,1.207,1.207,1.208,1.171,1.217,1.697,1.205
430802,6.8049,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.693,1.205
430803,6.8142,0.000,1.207,1.208,1.207,1.208,1.207,1.207,1.208,1.171,1.221,1.696,1.205
430804,6.8235,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.171,1.218,1.693,1.205
430805,6.8330,0.000,1.208,1.208,1.207,1.208,1.207,1.207,1.208,1.172,1.214,1.696,1.205
430806,6.8423,0.000,1.207,1.209,1.207,1.208,1.207,1.207,1.208,1.173,1.221,1.696,1.205
430807,6.8516,0.000,1.208,1.208,1.208,1.208,1.207,1.207,1.208,1.175,1.221,1.698,1.204
430808,6.8608,0.000,1.208,1.209,1.207,1.208,1.207,1.207,1.207,1.175,1.214,1.696,1.205
430809,6.8701,0.000,1.207,1.208,1.208,1.208,1.207,1.207,1.207,1.173,1.221,1.697,1.205
