KINETIC_KINEMATIC::LFT::ProxEndPos
File	Frame	X 	Y 	Z 
 - 	2035	8.710640	17.494864	0.193946
 - 	2036	8.718356	17.539026	0.190281
 - 	2037	8.725915	17.581287	0.187653
 - 	2038	8.734593	17.622881	0.186134
 - 	2039	8.744322	17.664146	0.185806
 - 	2040	8.753696	17.703512	0.186271
 - 	2041	8.762299	17.740736	0.187291
 - 	2042	8.771201	17.775888	0.188787
 - 	2043	8.779593	17.808352	0.190644
 - 	2044	8.786036	17.837994	0.192807
 - 	2045	8.790943	17.865023	0.194861
 - 	2046	8.794765	17.888807	0.196244
 - 	2047	8.797898	17.908617	0.196289
 - 	2048	8.800298	17.924665	0.194823
 - 	2049	8.801665	17.937187	0.191804
 - 	2050	8.802072	17.945715	0.186974
 - 	2051	8.802176	17.951172	0.180781
 - 	2052	8.801930	17.956320	0.174733
 - 	2053	8.801498	17.961414	0.169748
 - 	2054	8.801847	17.965595	0.166424
 - 	2055	8.798044	17.969345	0.164287
 - 	2056	8.794119	17.972513	0.163051
 - 	2057	8.791330	17.975632	0.161894
 - 	2058	8.789994	17.980129	0.161150
 - 	2059	8.789782	17.986971	0.161254
 - 	2060	8.790030	17.995201	0.162101
 - 	2061	8.790784	18.003878	0.163846
 - 	2062	8.790914	18.009846	0.165538
 - 	2063	8.791553	18.013462	0.166273
 - 	2064	8.792362	18.016495	0.166770
 - 	2065	8.792768	18.017502	0.166992
 - 	2066	8.792925	18.018700	0.166938
 - 	2067	8.792998	18.018690	0.166728
 - 	2068	8.793204	18.018499	0.166440
 - 	2069	8.793628	18.017839	0.166129
 - 	2070	8.793936	18.017326	0.165707
 - 	2071	8.794033	18.016684	0.165166
 - 	2072	8.794089	18.016251	0.164786
 - 	2073	8.794138	18.015854	0.164675
 - 	2074	8.793921	18.015614	0.164497
 - 	2075	8.793781	18.015554	0.164078
 - 	2076	8.793819	18.015841	0.163469
 - 	2077	8.793478	18.016476	0.163185
 - 	2078	8.793387	18.017324	0.163308
 - 	2079	8.793499	18.018368	0.163642
 - 	2080	8.793895	18.019442	0.164053
 - 	2081	8.794350	18.020632	0.164527
 - 	2082	8.794703	18.022152	0.165086
 - 	2083	8.795075	18.023819	0.165726
 - 	2084	8.795399	18.025372	0.166403
 - 	2085	8.795772	18.027021	0.167010
 - 	2086	8.796093	18.028734	0.167488
 - 	2087	8.796411	18.030317	0.167897
 - 	2088	8.796560	18.031536	0.168408
 - 	2089	8.796536	18.032591	0.169157
 - 	2090	8.796558	18.033905	0.170323
 - 	2091	8.796596	18.035936	0.172005
 - 	2092	8.796501	18.038992	0.174251
 - 	2093	8.796137	18.042517	0.176941
 - 	2094	8.795728	18.045988	0.180310
 - 	2095	8.796011	18.051083	0.184916
 - 	2096	8.795996	18.057676	0.190509
 - 	2097	8.796989	18.066822	0.199030
 - 	2098	8.797154	18.079443	0.207390
 - 	2099	8.794864	18.092764	0.217394
 - 	2100	8.790224	18.108147	0.227311
 - 	2101	8.788699	18.128325	0.237626
 - 	2102	8.786963	18.151226	0.248627
 - 	2103	8.785225	18.177774	0.254766
 - 	2104	8.782187	18.204679	0.254916
 - 	2105	8.776806	18.232496	0.252456
 - 	2106	8.770198	18.265249	0.249404
 - 	2107	8.766666	18.302288	0.246908
 - 	2108	8.764295	18.341661	0.243563
 - 	2109	8.762014	18.381180	0.238384
 - 	2110	8.760419	18.421583	0.231678
 - 	2111	8.759417	18.463638	0.224190
 - 	2112	8.759266	18.507412	0.216599
 - 	2113	8.760482	18.551973	0.209418
 - 	2114	8.763390	18.597414	0.203017
 - 	2115	8.768097	18.642504	0.197535
 - 	2116	8.774444	18.686537	0.193104
 - 	2117	8.781449	18.728832	0.189816
 - 	2118	8.788619	18.770000	0.187720
 - 	2119	8.796283	18.810436	0.186852
 - 	2120	8.804094	18.849817	0.186971
 - 	2121	8.811788	18.887501	0.187808
 - 	2122	8.819377	18.923588	0.189291
 - 	2123	8.827243	18.957678	0.191354
 - 	2124	8.834270	18.989376	0.193734
 - 	2125	8.840004	19.018496	0.196369
 - 	2126	8.845005	19.045105	0.198906
 - 	2127	8.848904	19.068624	0.200692
 - 	2128	8.852028	19.087427	0.200558
 - 	2129	8.854152	19.100664	0.197867
 - 	2130	8.854210	19.108706	0.192757
 - 	2131	8.853286	19.112347	0.185874
 - 	2132	8.853494	19.116962	0.179714
 - 	2133	8.853320	19.121115	0.173904
 - 	2134	8.858237	19.127895	0.170756
 - 	2135	8.858391	19.134026	0.168154
 - 	2136	8.852790	19.139601	0.166300
 - 	2137	8.849368	19.143686	0.164945
 - 	2138	8.845523	19.146055	0.163236
 - 	2139	8.844939	19.150272	0.162051
 - 	2140	8.845260	19.155752	0.161289
 - 	2141	8.845210	19.161312	0.161197
 - 	2142	8.845060	19.167036	0.161955
 - 	2143	8.844688	19.172268	0.163068
 - 	2144	8.844295	19.176676	0.163997
 - 	2145	8.844556	19.180542	0.164938
 - 	2146	8.844988	19.183640	0.165342
 - 	2147	8.844934	19.183758	0.165505
 - 	2148	8.844823	19.183971	0.165586
 - 	2149	8.844801	19.183065	0.165581
 - 	2150	8.844978	19.182281	0.165416
 - 	2151	8.845235	19.181255	0.165094
 - 	2152	8.845428	19.180719	0.164858
 - 	2153	8.845363	19.180058	0.164794
 - 	2154	8.844877	19.179325	0.164666
 - 	2155	8.844692	19.178783	0.164393
 - 	2156	8.845022	19.178591	0.164061
 - 	2157	8.845359	19.178808	0.163633
 - 	2158	8.845626	19.179562	0.163640
 - 	2159	8.846063	19.180309	0.163904
 - 	2160	8.846429	19.181105	0.164228
 - 	2161	8.846737	19.182018	0.164541
 - 	2162	8.847199	19.183308	0.164901
 - 	2163	8.847497	19.184652	0.165303
 - 	2164	8.847472	19.185919	0.165716
 - 	2165	8.847517	19.187180	0.166100
 - 	2166	8.847672	19.188475	0.166483
 - 	2167	8.847843	19.189821	0.166876
 - 	2168	8.848090	19.191355	0.167352
 - 	2169	8.848281	19.192610	0.167897
 - 	2170	8.848551	19.193777	0.168533
 - 	2171	8.848677	19.195097	0.169373
 - 	2172	8.848727	19.197014	0.170539
 - 	2173	8.848712	19.199457	0.172172
 - 	2174	8.848753	19.202517	0.174649
 - 	2175	8.848803	19.206114	0.178354
 - 	2176	8.849277	19.211212	0.182302
 - 	2177	8.848768	19.219408	0.188701
 - 	2178	8.850790	19.224102	0.196150
 - 	2179	8.847884	19.231897	0.204575
 - 	2180	8.844438	19.244942	0.214200
 - 	2181	8.841665	19.264261	0.224677
 - 	2182	8.839409	19.289709	0.235866
 - 	2183	8.835939	19.317654	0.247297
 - 	2184	8.834430	19.347874	0.254291
 - 	2185	8.832783	19.377968	0.255273
 - 	2186	8.825425	19.410231	0.254139
 - 	2187	8.819794	19.447178	0.253138
 - 	2188	8.818588	19.486719	0.251534
 - 	2189	8.818115	19.526503	0.248177
 - 	2190	8.817642	19.567060	0.242627
 - 	2191	8.818115	19.609661	0.235417
 - 	2192	8.820028	19.655201	0.227255
 - 	2193	8.824117	19.702110	0.218658
 - 	2194	8.829339	19.750011	0.210314
 - 	2195	8.835608	19.798317	0.202798
 - 	2196	8.842693	19.846457	0.196455
 - 	2197	8.850601	19.893656	0.191523
 - 	2198	8.859057	19.939629	0.188080
 - 	2199	8.868167	19.984034	0.185947
 - 	2200	8.877405	20.027534	0.185161
 - 	2201	8.886317	20.069777	0.185650
 - 	2202	8.895050	20.110235	0.187163
 - 	2203	8.903301	20.148558	0.189514
 - 	2204	8.910041	20.183779	0.192284
 - 	2205	8.915990	20.216278	0.195539
 - 	2206	8.919628	20.244722	0.198136
 - 	2207	8.921383	20.268135	0.199079
 - 	2208	8.922362	20.286161	0.197655
 - 	2209	8.922091	20.299185	0.193690
 - 	2210	8.921117	20.305454	0.186620
 - 	2211	8.920163	20.309801	0.178971
 - 	2212	8.920023	20.314932	0.172160
 - 	2213	8.923524	20.322435	0.167826
 - 	2214	8.920150	20.327156	0.164194
 - 	2215	8.916118	20.333158	0.162967
 - 	2216	8.911389	20.336105	0.161503
 - 	2217	8.908834	20.340340	0.160294
 - 	2218	8.907784	20.345091	0.159397
 - 	2219	8.907840	20.351154	0.159219
 - 	2220	8.906916	20.357571	0.159742
 - 	2221	8.905452	20.363304	0.160423
 - 	2222	8.904520	20.367889	0.161466
 - 	2223	8.903119	20.371958	0.162322
 - 	2224	8.903447	20.374266	0.163001
 - 	2225	8.903838	20.374964	0.163304
 - 	2226	8.904328	20.374949	0.163500
 - 	2227	8.904872	20.374544	0.163880
 - 	2228	8.905492	20.374218	0.164332
 - 	2229	8.906153	20.373785	0.164555
 - 	2230	8.906810	20.373283	0.164505
 - 	2231	8.907350	20.372831	0.164428
 - 	2232	8.907798	20.372654	0.164263
 - 	2233	8.908220	20.372568	0.164144
 - 	2234	8.908260	20.372400	0.164030
 - 	2235	8.907934	20.372561	0.164018
 - 	2236	8.907637	20.373028	0.164109
 - 	2237	8.907480	20.373629	0.164212
 - 	2238	8.907418	20.374384	0.164376
 - 	2239	8.907474	20.375364	0.164660
 - 	2240	8.907584	20.376474	0.165076
 - 	2241	8.907587	20.377733	0.165584
 - 	2242	8.907531	20.379093	0.166123
 - 	2243	8.907510	20.380482	0.166633
 - 	2244	8.907415	20.381996	0.167067
 - 	2245	8.907290	20.383520	0.167424
 - 	2246	8.907174	20.384968	0.167792
 - 	2247	8.907043	20.386295	0.168311
 - 	2248	8.907024	20.387508	0.169125
 - 	2249	8.907263	20.388996	0.170341
 - 	2250	8.907545	20.391176	0.172048
 - 	2251	8.907478	20.393818	0.174053
 - 	2252	8.907050	20.396536	0.176562
 - 	2253	8.906740	20.399250	0.179807
 - 	2254	8.907279	20.402893	0.183825
 - 	2255	8.908246	20.407955	0.187290
 - 	2256	8.908884	20.415081	0.194741
 - 	2257	8.907591	20.425337	0.202411
 - 	2258	8.905028	20.438910	0.211676
 - 	2259	8.902063	20.453403	0.221552
 - 	2260	8.899950	20.472654	0.231050
 - 	2261	8.897838	20.494585	0.240974
 - 	2262	8.895436	20.519590	0.250410
 - 	2263	8.893998	20.547270	0.254660
 - 	2264	8.889237	20.574823	0.254539
 - 	2265	8.881565	20.604301	0.253155
 - 	2266	8.875166	20.638254	0.251725
 - 	2267	8.871427	20.674788	0.249791
 - 	2268	8.867237	20.712013	0.246285
 - 	2269	8.862366	20.750107	0.241101
 - 	2270	8.858632	20.790478	0.234578
 - 	2271	8.856473	20.832714	0.227142
 - 	2272	8.855751	20.876286	0.219299
 - 	2273	8.856362	20.920841	0.211619
 - 	2274	8.858312	20.966246	0.204680
 - 	2275	8.861466	21.011967	0.198799
 - 	2276	8.865948	21.057411	0.194236
 - 	2277	8.871826	21.101713	0.190935
 - 	2278	8.878103	21.144661	0.188750
 - 	2279	8.884714	21.186583	0.187611
 - 	2280	8.891933	21.227180	0.187411
 - 	2281	8.899092	21.265415	0.187898
 - 	2282	8.906237	21.301544	0.189050
 - 	2283	8.913670	21.336058	0.190964
 - 	2284	8.921609	21.368944	0.193477
 - 	2285	8.929199	21.399546	0.196142
 - 	2286	8.936221	21.427803	0.198483
 - 	2287	8.942283	21.453167	0.200111
 - 	2288	8.947520	21.474087	0.199981
 - 	2289	8.950882	21.489136	0.197299
 - 	2290	8.952735	21.498981	0.192309
 - 	2291	8.953740	21.504221	0.185470
 - 	2292	8.955441	21.508556	0.178546
 - 	2293	8.957214	21.513529	0.172343
 - 	2294	8.958729	21.520012	0.167725
 - 	2295	8.958641	21.526152	0.164386
 - 	2296	8.952705	21.530840	0.161430
 - 	2297	8.948644	21.534681	0.159346
 - 	2298	8.945452	21.538279	0.157467
 - 	2299	8.944800	21.543280	0.156201
 - 	2300	8.944708	21.549118	0.155284
 - 	2301	8.944280	21.555218	0.155273
 - 	2302	8.943999	21.561089	0.155963
 - 	2303	8.943709	21.566135	0.156703
 - 	2304	8.943501	21.570827	0.157488
 - 	2305	8.943634	21.573875	0.158334
 - 	2306	8.943924	21.576096	0.159579
 - 	2307	8.944539	21.576227	0.160323
 - 	2308	8.945148	21.576271	0.160947
 - 	2309	8.945889	21.575769	0.161460
 - 	2310	8.946678	21.575344	0.161859
 - 	2311	8.947492	21.574915	0.162060
 - 	2312	8.948123	21.574415	0.162345
 - 	2313	8.948649	21.573999	0.162812
 - 	2314	8.948906	21.573750	0.163389
 - 	2315	8.949077	21.573748	0.163932
 - 	2316	8.948769	21.573883	0.164476
 - 	2317	8.948338	21.574314	0.165117
 - 	2318	8.948039	21.574951	0.165855
 - 	2319	8.947925	21.575829	0.166566
 - 	2320	8.947897	21.576923	0.167218
 - 	2321	8.947982	21.578098	0.167800
 - 	2322	8.947913	21.579384	0.168288
 - 	2323	8.947977	21.580719	0.168676
 - 	2324	8.948172	21.582058	0.169011
 - 	2325	8.948312	21.583326	0.169278
 - 	2326	8.948552	21.584614	0.169475
 - 	2327	8.949043	21.585896	0.169669
 - 	2328	8.949317	21.586996	0.170006
 - 	2329	8.949793	21.587954	0.170581
 - 	2330	8.950655	21.589302	0.171544
 - 	2331	8.951230	21.591002	0.172963
 - 	2332	8.951374	21.593496	0.175021
 - 	2333	8.951134	21.596491	0.177869
 - 	2334	8.950851	21.600319	0.182361
 - 	2335	8.945724	21.605536	0.187241
 - 	2336	8.942711	21.611851	0.195065
 - 	2337	8.941748	21.619658	0.202929
 - 	2338	8.938350	21.628872	0.212474
 - 	2339	8.931542	21.644684	0.222416
 - 	2340	8.925347	21.667181	0.233129
 - 	2341	8.920406	21.691853	0.245304
 - 	2342	8.916621	21.718767	0.252970
 - 	2343	8.913904	21.746672	0.253393
 - 	2344	8.907924	21.774755	0.250967
 - 	2345	8.901484	21.807396	0.248601
 - 	2346	8.897541	21.844574	0.247019
 - 	2347	8.896581	21.882816	0.244845
 - 	2348	8.896021	21.922249	0.241269
 - 	2349	8.896490	21.963217	0.236291
 - 	2350	8.898815	22.005697	0.230015
 - 	2351	8.903082	22.048903	0.222782
 - 	2352	8.908578	22.092299	0.215199
 - 	2353	8.915156	22.135817	0.207945
 - 	2354	8.922732	22.180008	0.201442
 - 	2355	8.931314	22.224279	0.195647
 - 	2356	8.940790	22.268337	0.190478
 - 	2357	8.951290	22.311691	0.186444
 - 	2358	8.962431	22.354092	0.183710
 - 	2359	8.972926	22.395210	0.182240
 - 	2360	8.982204	22.434980	0.182109
 - 	2361	8.991508	22.473415	0.183129
 - 	2362	9.000391	22.509697	0.184835
 - 	2363	9.008002	22.543480	0.187291
 - 	2364	9.014160	22.574783	0.190193
 - 	2365	9.018682	22.603544	0.193068
 - 	2366	9.021700	22.628326	0.194932
 - 	2367	9.024559	22.647877	0.194673
 - 	2368	9.025630	22.661564	0.191428
 - 	2369	9.024853	22.669193	0.185550
 - 	2370	9.023024	22.673351	0.178207
 - 	2371	9.022378	22.679008	0.171860
 - 	2372	9.023840	22.685160	0.166499
 - 	2373	9.027651	22.693062	0.163533
 - 	2374	9.024097	22.699682	0.161249
 - 	2375	9.021409	22.705549	0.160154
 - 	2376	9.018250	22.709587	0.159345
 - 	2377	9.016655	22.714497	0.158506
 - 	2378	9.016878	22.720236	0.158052
 - 	2379	9.016812	22.726404	0.157886
 - 	2380	9.016139	22.732616	0.158492
 - 	2381	9.014671	22.737658	0.159232
 - 	2382	9.014042	22.741898	0.160511
 - 	2383	9.014310	22.744692	0.161468
 - 	2384	9.015293	22.745052	0.161577
 - 	2385	9.015900	22.745634	0.161856
 - 	2386	9.016185	22.745855	0.162649
 - 	2387	9.016252	22.745848	0.163437
 - 	2388	9.016500	22.745586	0.164081
 - 	2389	9.017067	22.745571	0.164613
 - 	2390	9.017415	22.745682	0.165230
 - 	2391	9.017532	22.745836	0.165917
 - 	2392	9.017364	22.745859	0.166540
 - 	2393	9.016979	22.745909	0.167056
 - 	2394	9.016687	22.746159	0.167498
 - 	2395	9.016537	22.746584	0.167917
 - 	2396	9.016629	22.747227	0.168318
 - 	2397	9.017043	22.748091	0.168703
 - 	2398	9.017486	22.749189	0.169128
 - 	2399	9.017838	22.750519	0.169626
 - 	2400	9.018077	22.751987	0.170172
 - 	2401	9.018278	22.753477	0.170702
 - 	2402	9.018447	22.755047	0.171195
 - 	2403	9.018337	22.756535	0.171638
 - 	2404	9.018009	22.757814	0.172087
 - 	2405	9.017788	22.758913	0.172598
 - 	2406	9.017918	22.760035	0.173275
 - 	2407	9.018056	22.761181	0.174276
 - 	2408	9.018203	22.763060	0.175690
 - 	2409	9.018244	22.765688	0.177545
 - 	2410	9.018164	22.769173	0.180099
 - 	2411	9.018102	22.772694	0.184154
 - 	2412	9.018909	22.777548	0.188026
 - 	2413	9.018136	22.783344	0.195086
 - 	2414	9.017496	22.789654	0.201845
 - 	2415	9.013821	22.797710	0.210324
 - 	2416	9.008244	22.810322	0.219661
 - 	2417	9.003260	22.829559	0.229688
 - 	2418	8.999735	22.855171	0.240757
 - 	2419	8.995308	22.883116	0.251778
 - 	2420	8.992692	22.913853	0.256614
 - 	2421	8.989585	22.943527	0.256040
 - 	2422	8.984954	22.975042	0.254017
 - 	2423	8.979626	23.010483	0.251864
 - 	2424	8.976759	23.049116	0.249963
 - 	2425	8.976238	23.088099	0.246819
 - 	2426	8.974601	23.128176	0.242154
 - 	2427	8.973269	23.170061	0.236293
 - 	2428	8.972786	23.214199	0.229642
 - 	2429	8.973622	23.259665	0.222346
 - 	2430	8.975776	23.305891	0.214855
 - 	2431	8.979157	23.352871	0.207808
 - 	2432	8.983434	23.400242	0.201522
 - 	2433	8.988268	23.447163	0.196155
 - 	2434	8.993723	23.493328	0.191916
 - 	2435	9.000063	23.538536	0.188834
 - 	2436	9.007615	23.582825	0.186917
 - 	2437	9.015762	23.625996	0.186130
 - 	2438	9.024065	23.667437	0.186326
 - 	2439	9.033343	23.706665	0.187372
 - 	2440	9.043302	23.743771	0.189337
 - 	2441	9.052554	23.778378	0.191806
 - 	2442	9.061159	23.810320	0.194722
 - 	2443	9.068966	23.838617	0.197237
 - 	2444	9.074649	23.861679	0.197986
 - 	2445	9.078620	23.879412	0.196335
 - 	2446	9.081623	23.890858	0.191632
 - 	2447	9.083293	23.894941	0.183637
 - 	2448	9.084109	23.894001	0.173739
 - 	2449	9.086143	23.898243	0.166517
 - 	2450	9.083924	23.903023	0.160302
 - 	2451	9.085661	23.911121	0.158065
 - 	2452	9.081658	23.916840	0.156950
 - 	2453	9.077459	23.920618	0.157133
 - 	2454	9.075799	23.924133	0.156137
 - 	2455	9.074941	23.928900	0.155347
 - 	2456	9.074179	23.934996	0.155482
 - 	2457	9.072002	23.941113	0.156401
 - 	2458	9.069323	23.946465	0.157186
 - 	2459	9.066378	23.950649	0.157738
 - 	2460	9.065388	23.954226	0.159299
 - 	2461	9.065218	23.956743	0.160311
 - 	2462	9.066028	23.957409	0.160802
 - 	2463	9.066545	23.957256	0.161239
 - 	2464	9.066984	23.956976	0.161889
 - 	2465	9.067644	23.956564	0.162592
 - 	2466	9.068533	23.956219	0.163068
 - 	2467	9.069450	23.955824	0.163463
 - 	2468	9.069863	23.955486	0.163981
 - 	2469	9.070323	23.955383	0.164713
 - 	2470	9.070663	23.955488	0.165492
 - 	2471	9.070541	23.955639	0.166103
 - 	2472	9.070127	23.955967	0.166640
 - 	2473	9.069666	23.956591	0.167199
 - 	2474	9.069247	23.957481	0.167734
 - 	2475	9.069218	23.958557	0.168174
 - 	2476	9.069407	23.959833	0.168621
 - 	2477	9.069648	23.961241	0.169101
 - 	2478	9.069842	23.962757	0.169629
 - 	2479	9.070241	23.964228	0.170167
 - 	2480	9.070700	23.965687	0.170689
 - 	2481	9.070989	23.967041	0.171131
 - 	2482	9.070871	23.968254	0.171531
 - 	2483	9.070609	23.969259	0.171914
 - 	2484	9.070397	23.970312	0.172355
 - 	2485	9.070513	23.971386	0.173129
 - 	2486	9.070564	23.972727	0.174403
 - 	2487	9.070648	23.974688	0.176168
 - 	2488	9.070773	23.977438	0.178443
 - 	2489	9.070711	23.980745	0.181280
 - 	2490	9.071011	23.984711	0.185279
 - 	2491	9.071272	23.990307	0.190038
 - 	2492	9.070762	23.996840	0.194537
 - 	2493	9.068222	24.001348	0.201497
 - 	2494	9.063845	24.010529	0.209268
 - 	2495	9.058142	24.023251	0.218687
 - 	2496	9.052833	24.042089	0.228191
 - 	2497	9.047417	24.064880	0.239023
 - 	2498	9.041389	24.089880	0.250103
 - 	2499	9.037704	24.117550	0.255568
 - 	2500	9.032558	24.144953	0.255566
 - 	2501	9.025750	24.175247	0.253525
 - 	2502	9.020906	24.210598	0.251012
 - 	2503	9.019994	24.249178	0.247630
 - 	2504	9.019601	24.289097	0.242562
 - 	2505	9.018789	24.330654	0.236071
 - 	2506	9.019608	24.375235	0.228554
 - 	2507	9.022789	24.422043	0.220453
 - 	2508	9.027619	24.470003	0.212257
 - 	2509	9.033422	24.518614	0.204641
 - 	2510	9.040178	24.567575	0.198068
 - 	2511	9.047853	24.615995	0.192737
 - 	2512	9.056628	24.663422	0.188840
 - 	2513	9.065967	24.709597	0.186340
 - 	2514	9.075766	24.754644	0.185141
 - 	2515	9.085942	24.798540	0.185284
 - 	2516	9.095610	24.840691	0.186580
 - 	2517	9.105051	24.880552	0.188762
 - 	2518	9.114675	24.917671	0.191604
 - 	2519	9.122969	24.951553	0.194855
 - 	2520	9.129895	24.982409	0.198276
 - 	2521	9.134682	25.009724	0.201128
 - 	2522	9.137522	25.032738	0.202461
 - 	2523	9.140329	25.050999	0.201634
 - 	2524	9.141653	25.063814	0.197786
 - 	2525	9.141174	25.069790	0.190520
 - 	2526	9.141142	25.070385	0.181116
 - 	2527	9.142406	25.074827	0.173793
 - 	2528	9.140647	25.078588	0.166634
 - 	2529	9.145798	25.087952	0.163962
 - 	2530	9.141128	25.093979	0.161170
 - 	2531	9.137876	25.098989	0.159650
 - 	2532	9.134514	25.101915	0.157477
 - 	2533	9.132536	25.104847	0.156203
 - 	2534	9.131697	25.109381	0.155562
 - 	2535	9.130517	25.114952	0.155382
 - 	2536	9.129025	25.120661	0.155894
 - 	2537	9.127637	25.125549	0.156622
 - 	2538	9.127500	25.128950	0.158170
 - 	2539	9.127388	25.132204	0.159219
 - 	2540	9.129196	25.133282	0.159699
 - 	2541	9.130032	25.134424	0.160192
 - 	2542	9.131137	25.134508	0.161030
 - 	2543	9.131843	25.134710	0.162015
 - 	2544	9.132808	25.134483	0.162732
 - 	2545	9.133798	25.133821	0.163095
 - 	2546	9.134566	25.133255	0.163244
 - 	2547	9.135127	25.132975	0.163580
 - 	2548	9.135434	25.132845	0.164035
 - 	2549	9.135431	25.132795	0.164473
 - 	2550	9.134860	25.132868	0.164838
 - 	2551	9.134397	25.133228	0.165337
 - 	2552	9.134118	25.133980	0.166138
 - 	2553	9.134080	25.135027	0.167056
 - 	2554	9.133961	25.136282	0.167904
 - 	2555	9.134018	25.137697	0.168657
 - 	2556	9.134039	25.139214	0.169329
 - 	2557	9.134019	25.140785	0.169919
 - 	2558	9.133823	25.142269	0.170401
 - 	2559	9.133657	25.143717	0.170790
 - 	2560	9.133614	25.145052	0.171208
 - 	2561	9.133765	25.146511	0.171651
 - 	2562	9.134216	25.147865	0.172127
 - 	2563	9.134921	25.148930	0.172727
 - 	2564	9.135403	25.150131	0.173659
 - 	2565	9.135860	25.151739	0.175040
 - 	2566	9.136024	25.153875	0.176825
 - 	2567	9.135941	25.156519	0.179029
 - 	2568	9.135720	25.159723	0.182497
 - 	2569	9.135178	25.164356	0.186802
 - 	2570	9.133880	25.170435	0.192010
 - 	2571	9.130694	25.174461	0.199180
 - 	2572	9.126356	25.181311	0.207031
 - 	2573	9.119110	25.192415	0.215905
 - 	2574	9.111783	25.209066	0.225575
 - 	2575	9.103468	25.229319	0.236554
 - 	2576	9.096263	25.251432	0.246733
 - 	2577	9.093447	25.276121	0.251558
 - 	2578	9.089305	25.300020	0.251240
 - 	2579	9.081061	25.327993	0.249893
 - 	2580	9.077871	25.361446	0.248308
 - 	2581	9.078521	25.397022	0.246079
 - 	2582	9.080031	25.433706	0.242743
 - 	2583	9.082590	25.472651	0.237787
 - 	2584	9.087531	25.514183	0.231245
 - 	2585	9.094481	25.557564	0.223587
 - 	2586	9.103131	25.601675	0.215571
 - 	2587	9.112169	25.646044	0.208227
 - 	2588	9.121320	25.690649	0.201899
 - 	2589	9.131260	25.735485	0.196548
 - 	2590	9.142159	25.780138	0.192355
 - 	2591	9.153215	25.823597	0.189579
 - 	2592	9.163974	25.865225	0.188051
 - 	2593	9.174381	25.905561	0.187496
 - 	2594	9.185349	25.945475	0.188047
 - 	2595	9.196504	25.983418	0.189296
 - 	2596	9.206476	26.018171	0.190817
 - 	2597	9.214190	26.049896	0.192705
 - 	2598	9.219810	26.079189	0.195032
 - 	2599	9.224065	26.106045	0.197392
 - 	2600	9.226352	26.129749	0.198861
 - 	2601	9.227050	26.149511	0.198628
 - 	2602	9.227278	26.164551	0.196006
 - 	2603	9.225897	26.173811	0.190261
 - 	2604	9.225283	26.178135	0.182256
 - 	2605	9.227770	26.183990	0.175557
 - 	2606	9.227047	26.190416	0.169725
 - 	2607	9.232177	26.198009	0.167231
 - 	2608	9.227782	26.203053	0.164970
 - 	2609	9.223025	26.207956	0.163495
 - 	2610	9.219524	26.212370	0.162003
 - 	2611	9.219308	26.217861	0.160726
 - 	2612	9.219260	26.224693	0.160334
 - 	2613	9.218719	26.230869	0.160669
 - 	2614	9.217782	26.236526	0.161475
 - 	2615	9.217279	26.241699	0.162545
 - 	2616	9.217213	26.245571	0.163394
 - 	2617	9.217580	26.248682	0.163620
 - 	2618	9.218284	26.250021	0.163491
 - 	2619	9.218432	26.250671	0.163501
 - 	2620	9.218628	26.250996	0.163919
 - 	2621	9.218993	26.251133	0.164521
 - 	2622	9.219782	26.250866	0.164959
 - 	2623	9.220701	26.250320	0.165088
 - 	2624	9.221520	26.249754	0.165074
 - 	2625	9.221972	26.249434	0.165109
 - 	2626	9.222005	26.249229	0.165039
 - 	2627	9.222132	26.249277	0.164677
 - 	2628	9.222162	26.249573	0.164447
 - 	2629	9.222082	26.249901	0.164364
 - 	2630	9.221879	26.250280	0.164345
 - 	2631	9.221684	26.250763	0.164315
 - 	2632	9.221491	26.251541	0.164328
 - 	2633	9.221379	26.252609	0.164450
 - 	2634	9.221344	26.253813	0.164687
 - 	2635	9.221419	26.254917	0.164981
 - 	2636	9.221497	26.255934	0.165261
 - 	2637	9.221605	26.256996	0.165423
 - 	2638	9.221669	26.258066	0.165536
 - 	2639	9.221629	26.258917	0.165692
 - 	2640	9.221726	26.259872	0.165956
 - 	2641	9.222085	26.260794	0.166381
 - 	2642	9.222446	26.261679	0.167055
 - 	2643	9.222559	26.262739	0.168079
 - 	2644	9.222589	26.264322	0.169448
 - 	2645	9.222584	26.266230	0.171132
 - 	2646	9.222557	26.268280	0.173214
 - 	2647	9.223146	26.270794	0.175778
 - 	2648	9.224277	26.273983	0.179013
 - 	2649	9.225071	26.278524	0.183256
 - 	2650	9.225092	26.284334	0.189233
 - 	2651	9.224281	26.292456	0.194995
 - 	2652	9.221510	26.302921	0.202859
 - 	2653	9.218883	26.315506	0.210698
 - 	2654	9.216610	26.330549	0.219131
 - 	2655	9.214352	26.348711	0.227627
 - 	2656	9.209988	26.370855	0.236756
 - 	2657	9.205214	26.394196	0.246166
 - 	2658	9.202853	26.419445	0.251256
 - 	2659	9.199904	26.444811	0.251605
 - 	2660	9.193416	26.471874	0.249976
 - 	2661	9.189327	26.503212	0.248149
 - 	2662	9.187708	26.537073	0.245808
 - 	2663	9.185556	26.571690	0.242605
 - 	2664	9.182772	26.607811	0.238404
 - 	2665	9.181115	26.646400	0.233071
 - 	2666	9.181853	26.687294	0.226742
 - 	2667	9.184208	26.729473	0.219877
 - 	2668	9.187473	26.772514	0.213005
