KINETIC_KINEMATIC::RFT::ProxEndPos
File	Frame	X 	Y 	Z 
 - 	398	0.894332	0.016869	0.144213
 - 	399	0.894117	0.017004	0.144268
 - 	400	0.893910	0.017246	0.144374
 - 	401	0.893649	0.017488	0.144490
 - 	402	0.893399	0.017728	0.144625
 - 	403	0.893107	0.017969	0.144778
 - 	404	0.892723	0.017958	0.144983
 - 	405	0.892452	0.018277	0.145258
 - 	406	0.892494	0.018901	0.145752
 - 	407	0.892789	0.019300	0.146443
 - 	408	0.893469	0.019828	0.147391
 - 	409	0.894178	0.020278	0.148568
 - 	410	0.894589	0.020271	0.149894
 - 	411	0.895431	0.020313	0.151362
 - 	412	0.896426	0.020305	0.152984
 - 	413	0.898033	0.020523	0.155023
 - 	414	0.900071	0.021166	0.157281
 - 	415	0.902648	0.022171	0.159769
 - 	416	0.905251	0.023694	0.162399
 - 	417	0.908365	0.025563	0.165235
 - 	418	0.911644	0.027617	0.168199
 - 	419	0.914639	0.030034	0.171212
 - 	420	0.917251	0.033124	0.174272
 - 	421	0.919568	0.037218	0.177316
 - 	422	0.921054	0.042842	0.179978
 - 	423	0.921724	0.050727	0.182110
 - 	424	0.920924	0.061269	0.183448
 - 	425	0.919352	0.074883	0.184057
 - 	426	0.917350	0.091811	0.184109
 - 	427	0.914978	0.111635	0.183605
 - 	428	0.911761	0.133655	0.182466
 - 	429	0.908116	0.158113	0.180853
 - 	430	0.903643	0.184699	0.178936
 - 	431	0.898678	0.213094	0.176981
 - 	432	0.893205	0.242987	0.175187
 - 	433	0.887171	0.273779	0.173640
 - 	434	0.880753	0.305134	0.172510
 - 	435	0.874119	0.336953	0.171952
 - 	436	0.867458	0.369093	0.172011
 - 	437	0.860995	0.401385	0.172715
 - 	438	0.854586	0.433369	0.173925
 - 	439	0.847901	0.464447	0.175391
 - 	440	0.842001	0.494184	0.177045
 - 	441	0.836052	0.522269	0.178733
 - 	442	0.830751	0.548348	0.180219
 - 	443	0.825758	0.572289	0.181256
 - 	444	0.821207	0.594027	0.181727
 - 	445	0.817257	0.613257	0.181413
 - 	446	0.814910	0.630178	0.180368
 - 	447	0.813188	0.644610	0.178330
 - 	448	0.812996	0.656615	0.175315
 - 	449	0.814382	0.666463	0.171305
 - 	450	0.816964	0.673570	0.166165
 - 	451	0.820264	0.678369	0.160119
 - 	452	0.822392	0.682351	0.153835
 - 	453	0.823622	0.686974	0.148236
 - 	454	0.821762	0.693567	0.145081
 - 	455	0.823429	0.699716	0.143600
 - 	456	0.829912	0.704013	0.141486
 - 	457	0.837014	0.707036	0.137938
 - 	458	0.840037	0.709982	0.136880
 - 	459	0.841765	0.713428	0.136226
 - 	460	0.843371	0.717169	0.136774
 - 	461	0.843814	0.720150	0.137899
 - 	462	0.844010	0.722877	0.139176
 - 	463	0.843575	0.724734	0.140337
 - 	464	0.843668	0.726248	0.141448
 - 	465	0.843491	0.727409	0.142438
 - 	466	0.843363	0.728762	0.143337
 - 	467	0.843214	0.729985	0.144149
 - 	468	0.843362	0.730994	0.144871
 - 	469	0.843688	0.731783	0.145521
 - 	470	0.844289	0.732573	0.146062
 - 	471	0.844330	0.732639	0.146375
 - 	472	0.844320	0.732795	0.146598
 - 	473	0.844355	0.732967	0.146765
 - 	474	0.844382	0.733178	0.146865
 - 	475	0.844327	0.733399	0.146858
 - 	476	0.844412	0.734006	0.146715
 - 	477	0.844050	0.733941	0.146541
 - 	478	0.843690	0.733692	0.146426
 - 	479	0.843459	0.733545	0.146363
 - 	480	0.843328	0.733693	0.146219
 - 	481	0.843238	0.734313	0.146185
 - 	482	0.843028	0.735855	0.146191
 - 	483	0.842956	0.736820	0.146507
 - 	484	0.842881	0.737910	0.147701
 - 	485	0.843037	0.739802	0.149895
 - 	486	0.843256	0.742795	0.153071
 - 	487	0.843367	0.746149	0.157374
 - 	488	0.843036	0.750841	0.163042
 - 	489	0.841987	0.756416	0.170837
 - 	490	0.840401	0.764218	0.180757
 - 	491	0.838639	0.776497	0.189963
 - 	492	0.835596	0.792521	0.202022
 - 	493	0.835628	0.810211	0.216630
 - 	494	0.833445	0.833912	0.233311
 - 	495	0.829483	0.860419	0.249769
 - 	496	0.824756	0.892302	0.261610
 - 	497	0.819467	0.925825	0.267996
 - 	498	0.813807	0.966564	0.269788
 - 	499	0.805788	1.012386	0.267894
 - 	500	0.793697	1.061163	0.262387
 - 	501	0.781098	1.110135	0.254663
 - 	502	0.767966	1.161300	0.245713
 - 	503	0.755762	1.216077	0.236752
 - 	504	0.743408	1.273522	0.228307
 - 	505	0.730584	1.332453	0.220548
 - 	506	0.716494	1.393048	0.213752
 - 	507	0.703946	1.454127	0.208402
 - 	508	0.691962	1.516172	0.204889
 - 	509	0.681142	1.579238	0.203624
 - 	510	0.670744	1.642516	0.204534
 - 	511	0.660400	1.704964	0.207231
 - 	512	0.650303	1.766516	0.211754
 - 	513	0.641727	1.825896	0.217796
 - 	514	0.634246	1.882795	0.225133
 - 	515	0.627045	1.936128	0.233320
 - 	516	0.620627	1.984294	0.241345
 - 	517	0.616354	2.026385	0.248028
 - 	518	0.614717	2.062301	0.252695
 - 	519	0.615201	2.091285	0.253400
 - 	520	0.617811	2.113871	0.250248
 - 	521	0.621349	2.129905	0.243120
 - 	522	0.625450	2.140224	0.232861
 - 	523	0.630133	2.145216	0.219813
 - 	524	0.634592	2.154270	0.207982
 - 	525	0.637350	2.158897	0.194476
 - 	526	0.636828	2.170624	0.182028
 - 	527	0.634449	2.176034	0.175641
 - 	528	0.641455	2.180467	0.170835
 - 	529	0.647095	2.183180	0.165515
 - 	530	0.646114	2.184364	0.160169
 - 	531	0.643671	2.186876	0.156907
 - 	532	0.643259	2.191007	0.155502
 - 	533	0.643743	2.194695	0.154921
 - 	534	0.644008	2.197554	0.154367
 - 	535	0.643736	2.199407	0.153614
 - 	536	0.643958	2.200578	0.152803
 - 	537	0.643440	2.201628	0.151797
 - 	538	0.642962	2.203026	0.150666
 - 	539	0.642961	2.204809	0.149539
 - 	540	0.642971	2.206534	0.148575
 - 	541	0.642740	2.207795	0.147839
 - 	542	0.642938	2.208516	0.147379
 - 	543	0.642829	2.208850	0.147161
 - 	544	0.642708	2.209466	0.147045
 - 	545	0.642657	2.210433	0.146909
 - 	546	0.642753	2.211573	0.146702
 - 	547	0.642828	2.212684	0.146503
 - 	548	0.642692	2.213571	0.146386
 - 	549	0.642388	2.213689	0.146351
 - 	550	0.642284	2.213414	0.146377
 - 	551	0.642584	2.213377	0.146461
 - 	552	0.642900	2.214007	0.146660
 - 	553	0.642788	2.215237	0.147001
 - 	554	0.642462	2.217329	0.147573
 - 	555	0.642082	2.218843	0.149042
 - 	556	0.641732	2.220836	0.150816
 - 	557	0.641426	2.223866	0.153713
 - 	558	0.640946	2.227539	0.157731
 - 	559	0.639834	2.232681	0.163362
 - 	560	0.637952	2.240007	0.171202
 - 	561	0.636683	2.250550	0.175323
 - 	562	0.638295	2.261911	0.184710
 - 	563	0.639787	2.277485	0.195951
 - 	564	0.643539	2.296091	0.209847
 - 	565	0.644517	2.320601	0.225380
 - 	566	0.642355	2.350706	0.239636
 - 	567	0.640038	2.382738	0.250182
 - 	568	0.637748	2.419321	0.256553
 - 	569	0.634668	2.462672	0.259942
 - 	570	0.629691	2.510298	0.260125
 - 	571	0.622545	2.560143	0.257287
 - 	572	0.613414	2.612842	0.251626
 - 	573	0.604644	2.668324	0.244798
 - 	574	0.596860	2.726915	0.237433
 - 	575	0.588818	2.788025	0.229474
 - 	576	0.580640	2.851447	0.221109
 - 	577	0.571279	2.916220	0.212529
 - 	578	0.560670	2.981542	0.204137
 - 	579	0.552701	3.048385	0.197743
 - 	580	0.545316	3.116173	0.194842
 - 	581	0.536475	3.184648	0.194598
 - 	582	0.525792	3.250002	0.196732
 - 	583	0.516046	3.314476	0.201124
 - 	584	0.507042	3.376442	0.207510
 - 	585	0.497747	3.433987	0.215091
 - 	586	0.488401	3.486461	0.223358
 - 	587	0.481022	3.534109	0.231799
 - 	588	0.476018	3.574554	0.238344
 - 	589	0.473859	3.607617	0.241570
 - 	590	0.474172	3.632298	0.240480
 - 	591	0.475262	3.648658	0.234419
 - 	592	0.478521	3.659487	0.224502
 - 	593	0.480639	3.670256	0.213895
 - 	594	0.483174	3.673853	0.201919
 - 	595	0.477221	3.681576	0.191511
 - 	596	0.479517	3.684025	0.192838
 - 	597	0.486067	3.688647	0.186865
 - 	598	0.489235	3.691088	0.179971
 - 	599	0.487769	3.693096	0.172006
 - 	600	0.485758	3.697109	0.165858
 - 	601	0.485905	3.702296	0.161677
 - 	602	0.486462	3.707120	0.158749
 - 	603	0.485664	3.710886	0.156300
 - 	604	0.484694	3.713726	0.154151
 - 	605	0.484015	3.715340	0.152276
 - 	606	0.483172	3.716219	0.150505
 - 	607	0.482779	3.716730	0.149005
 - 	608	0.482890	3.716972	0.147945
 - 	609	0.482901	3.717364	0.147244
 - 	610	0.483021	3.717944	0.146800
 - 	611	0.483305	3.718767	0.146456
 - 	612	0.483675	3.719471	0.146130
 - 	613	0.483747	3.719859	0.145856
 - 	614	0.483275	3.719844	0.145671
 - 	615	0.482395	3.719711	0.145594
 - 	616	0.481653	3.719543	0.145593
 - 	617	0.481580	3.719718	0.145685
 - 	618	0.481843	3.720393	0.145869
 - 	619	0.482041	3.721206	0.146262
 - 	620	0.481752	3.722215	0.146814
 - 	621	0.481645	3.723621	0.147461
 - 	622	0.481536	3.725290	0.148683
 - 	623	0.481426	3.727327	0.149816
 - 	624	0.481134	3.730678	0.152246
 - 	625	0.480620	3.734733	0.156092
 - 	626	0.479303	3.740017	0.162168
 - 	627	0.477871	3.747279	0.171002
 - 	628	0.476760	3.757634	0.176382
 - 	629	0.478031	3.768104	0.186745
 - 	630	0.480323	3.784708	0.198759
 - 	631	0.482241	3.806632	0.213382
 - 	632	0.481050	3.835599	0.229425
 - 	633	0.478651	3.868926	0.242479
 - 	634	0.476474	3.904664	0.251220
 - 	635	0.474754	3.946265	0.255994
 - 	636	0.470935	3.993899	0.258219
 - 	637	0.465096	4.045455	0.257669
 - 	638	0.457220	4.099108	0.254321
 - 	639	0.448752	4.154950	0.248894
 - 	640	0.440821	4.213729	0.242560
 - 	641	0.433650	4.276009	0.235370
 - 	642	0.425910	4.340655	0.227277
 - 	643	0.417662	4.407213	0.218792
 - 	644	0.408818	4.475746	0.210589
 - 	645	0.399478	4.544521	0.204291
 - 	646	0.390545	4.615484	0.200382
 - 	647	0.380323	4.685929	0.199735
 - 	648	0.368889	4.754882	0.202031
 - 	649	0.357883	4.822779	0.207639
 - 	650	0.346642	4.889146	0.216489
 - 	651	0.333662	4.950845	0.226736
 - 	652	0.320555	5.006482	0.237095
 - 	653	0.309897	5.055829	0.246826
 - 	654	0.301313	5.097798	0.254537
 - 	655	0.295342	5.132387	0.259337
 - 	656	0.293910	5.159073	0.258854
 - 	657	0.294222	5.177838	0.253178
